"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1957-12",97.46799,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-01",97.51956,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-02",97.66197,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-03",97.84604,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-04",98.02869,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-05",98.23436,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-06",98.4893,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-07",98.82459,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-08",99.21383,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-09",99.60853,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-10",99.97366,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-11",100.2555,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-12",100.3687,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-01",100.3131,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-02",100.1639,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-03",100.0049,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-04",99.88504,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-05",99.79598,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-06",99.8299,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-07",100.0737,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-08",100.6188,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-09",101.4998,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-10",102.5342,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-11",103.4455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-12",104.01,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-01",104.0772,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-02",103.7208,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-03",103.1641,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-04",102.5628,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-05",102.0201,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-06",101.5837,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-07",101.2668,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-08",101.0527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-09",100.9109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-10",100.7959,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-11",100.7094,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-12",100.6921,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-01",100.7238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-02",100.7536,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-03",100.6798,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-04",100.4304,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-05",99.99776,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-06",99.40381,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-07",98.67025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-08",97.89408,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-09",97.24763,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-10",96.8288,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-11",96.65852,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-12",96.66041,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-01",96.75617,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-02",96.9185,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-03",97.12852,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-04",97.37063,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-05",97.57706,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-06",97.73484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-07",97.91195,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-08",98.13999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-09",98.38578,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-10",98.63063,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-11",98.85773,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-12",99.05872,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-01",99.25288,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-02",99.50267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-03",99.81514,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-04",100.1526,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-05",100.4791,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-06",100.7904,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-07",101.1335,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-08",101.4944,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-09",101.83,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-10",102.0841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-11",102.2083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-12",102.2196,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-01",102.1423,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-02",102.0174,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-03",101.9061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-04",101.8696,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-05",101.9101,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-06",102.0229,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-07",102.1414,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-08",102.2033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-09",102.1286,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-10",101.8601,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-11",101.4247,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-12",100.8907,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-01",100.3756,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-02",99.91061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-03",99.47267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-04",99.0756,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-05",98.79331,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-06",98.64524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-07",98.61635,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-08",98.70332,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-09",98.90398,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-10",99.20411,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-11",99.56261,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-12",99.95816,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.3365,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.6273,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.7592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-04",100.6298,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-05",100.1411,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.32047,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-07",98.285,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-08",97.20431,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-09",96.32462,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-10",95.75057,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-11",95.51638,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-12",95.60829,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-01",95.95859,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-02",96.44853,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-03",97.04557,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-04",97.73515,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.45177,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-06",99.13686,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-07",99.73491,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-08",100.2455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-09",100.6665,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-10",100.9527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-11",101.0736,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-12",101.0237,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.858,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.6204,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.3483,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.1368,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.1088,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.235,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.5066,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.8423,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-09",101.1138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-10",101.2481,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.1967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-12",100.9511,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-01",100.5668,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-02",100.1335,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-03",99.69307,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-04",99.25248,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-05",98.78224,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-06",98.31998,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-07",97.90327,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-08",97.5547,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-09",97.24698,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-10",97.01233,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-11",96.89724,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-12",96.94468,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-01",97.11761,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-02",97.33312,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-03",97.51735,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-04",97.62152,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-05",97.6322,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-06",97.57835,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-07",97.47491,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-08",97.35477,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-09",97.26437,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-10",97.21451,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-11",97.21754,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-12",97.29095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-01",97.4385,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-02",97.68586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-03",98.07305,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-04",98.6221,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-05",99.29128,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-06",100.0522,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-07",100.8949,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-08",101.74,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-09",102.5526,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-10",103.305,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-11",103.9845,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-12",104.5929,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-01",105.0984,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-02",105.552,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-03",106.0014,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-04",106.3879,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-05",106.586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-06",106.5458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-07",106.353,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-08",106.1147,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-09",105.8971,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-10",105.7475,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-11",105.6148,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-12",105.4488,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-01",105.2174,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-02",104.9697,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-03",104.7252,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-04",104.4726,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-05",104.1876,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-06",103.8317,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-07",103.3291,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-08",102.6249,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.7064,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-10",100.6521,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-11",99.50459,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-12",98.35134,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-01",97.35255,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-02",96.63977,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-03",96.13917,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-04",95.78002,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-05",95.51766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-06",95.26755,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-07",94.96332,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-08",94.65157,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-09",94.37602,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-10",94.1392,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-11",94.01373,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-12",94.07359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-01",94.35925,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-02",94.82127,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-03",95.38257,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-04",95.97849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-05",96.56821,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.09828,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-07",97.53962,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-08",97.92803,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-09",98.33088,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-10",98.71574,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-11",99.15957,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-12",99.6516,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.1515,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.5821,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-03",100.8986,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.0543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-05",101.0053,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.769,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.4287,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.0362,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-09",99.66939,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-10",99.43309,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.35208,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.39498,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.57028,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.88876,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.2841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.7458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-05",101.2391,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-06",101.7245,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-07",102.2001,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-08",102.5872,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-09",102.8865,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-10",103.0659,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-11",103.1087,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-12",103.0659,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-01",102.9818,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-02",102.872,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-03",102.7777,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-04",102.7183,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-05",102.7173,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-06",102.7941,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-07",102.8775,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-08",102.913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-09",102.8591,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-10",102.6908,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-11",102.5001,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-12",102.3952,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-01",102.4097,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-02",102.5336,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-03",102.7021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-04",102.748,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-05",102.5222,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-06",102.0137,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.3939,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-08",100.826,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-09",100.3816,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-10",100.0221,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-11",99.67364,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-12",99.3251,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-01",98.97223,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-02",98.60777,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-03",98.20697,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-04",97.77128,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-05",97.39829,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-06",97.09485,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-07",96.85741,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-08",96.71224,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-09",96.71216,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-10",96.83508,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-11",97.09015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-12",97.45648,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-01",97.91089,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.38797,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.83648,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-04",99.16843,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.31534,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.28213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.14421,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-08",98.94926,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.77489,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.63458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.5294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.45184,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.44135,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.52548,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.64481,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.74075,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.83083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-06",98.96295,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-07",99.1645,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-08",99.41313,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-09",99.69378,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-10",99.99603,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-11",100.2436,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-12",100.4504,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-01",100.6527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-02",100.8519,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-03",101.0742,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-04",101.3053,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-05",101.5178,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-06",101.7083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-07",101.8426,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-08",101.8941,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-09",101.8724,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-10",101.8587,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-11",101.843,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-12",101.8289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-01",101.8079,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-02",101.7595,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-03",101.651,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-04",101.488,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-05",101.2515,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.9793,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.728,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.5612,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.4549,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.3681,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.3122,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.2635,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.2099,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.0689,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-03",99.93013,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-04",99.79945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-05",99.68912,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-06",99.62006,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-07",99.59489,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-08",99.61726,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-09",99.65533,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-10",99.6982,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-11",99.72408,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-12",99.72444,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-01",99.701,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-02",99.69718,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.73554,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.80814,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.86582,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.91659,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.95538,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.99716,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-09",100.0623,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-10",100.1961,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-11",100.4224,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-12",100.7484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-01",101.1886,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-02",101.5592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-03",101.9428,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-04",102.3124,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-05",102.6122,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-06",102.7771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-07",102.7738,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-08",102.6279,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-09",102.382,
